–Ú∫≈,‘§≤‚,’Ê µ÷µ
13913,5.0019274,5
13914,5.0019274,5
13915,6.566032,6.7695513
13916,5.0019274,5
13917,6.0650387,6.036212
13918,5.0019274,5
13919,5.776707,5.958607
13920,5.6033907,5.69897
13921,5.0019274,5
13922,5.0019274,5
13923,5.0019274,5
13924,5.0019274,5
13925,5.0088115,5
13926,5.0019274,5
13927,8.461349,8.823909
13928,5.0019274,5
13929,6.9852324,7.113509
13930,6.802931,6.853872
13931,5.0019274,5
13932,8.061109,8.387217
13933,5.009612,5
13934,5.008181,5
13935,5.0019274,5
13936,6.519022,6.481486
13937,5.0019274,5
13938,5.0019274,5
13939,5.0019274,5
13940,6.804164,7.19382
13941,5.0019274,5
13942,6.0527315,6.29243
13943,8.194702,7.920819
13944,5.0019274,5
13945,5.035789,5
13946,7.1452923,7.4317985
13947,5.0019274,5
13948,5.0019274,5
13949,5.002082,5
13950,5.0303154,5.1487417
13951,5.709996,5.69897
13952,5.00208,5
13953,5.0019274,5
13954,5.0019274,5
13955,6.3478937,6.481486
13956,5.0019274,5
13957,5.0034356,5
13958,5.0019274,5
13959,5.0050397,5
13960,5.5221972,5.5850267
13961,8.35342,7.958607
13962,5.0066285,5
13963,5.0019274,5
13964,6.74224,6.823909
13965,6.271552,6.7447276
13966,5.0019274,5
13967,5.0040345,5
13968,5.394054,5.455932
13969,5.0019274,5
13970,5.0019274,5
13971,5.0020375,5
13972,5.0034676,5
13973,5.0019274,5
13974,7.4351835,7.6777806
13975,5.0019274,5
13976,5.0020876,5
13977,5.0019274,5
13978,5.0016327,5
13979,5.00208,5
13980,5.0019274,5
13981,6.7868395,6.7695513
13982,6.0617676,6.8860564
13983,7.324888,7.6382723
13984,7.0557737,7.1366773
13985,5.0441003,5
13986,5.0019274,5
13987,5.0023932,5
13988,5.0019274,5
13989,5.002339,5
13990,5.4834313,5
13991,5.005549,5
13992,5.002547,5
13993,5.0019274,5
13994,5.0019274,5
13995,7.5414906,8.366531
13996,5.0019274,5
13997,5.0019274,5
13998,5.672166,5.79588
13999,5.0019274,5
14000,5.645367,5.236572
14001,5.0019274,5
14002,5.0024285,5
14003,5.0019274,5
14004,5.0053873,5
14005,5.611758,5.69897
14006,5.0019274,5
14007,5.010204,5
14008,5.0023203,5
14009,5.0019274,5
14010,5.0024915,5
14011,5.0019274,5
14012,5.0019274,5
14013,5.954655,5.958607
14014,5.0019274,5
14015,5.4904838,5.6382723
14016,8.501002,8.522879
14017,5.0019274,5
14018,5.0019274,5
14019,5.0019274,5
14020,5.0019274,5
14021,5.0019274,5
14022,5.2711506,6.19382
14023,5.0019274,5
14024,5.0019274,5
14025,5.0019274,5
14026,5.0019274,5
14027,5.003246,5
14028,5.005021,5
14029,8.319141,8.6575775
14030,5.0019274,5
14031,7.1397104,7.2006593
14032,5.0019274,5
14033,5.0019274,5
14034,5.0019274,5
14035,5.0038013,5
14036,5.0019274,5
14037,5.0019274,5
14038,5.0019274,5
14039,8.116274,8.443698
14040,5.0019274,5
14041,5.0019274,5
14042,6.645622,6.823909
14043,5.0019274,5
14044,5.0019274,5
14045,5.0053353,5
14046,5.0019274,5
14047,6.7684913,6.853872
14048,5.0019274,5
14049,5.0019274,5
14050,5.8172526,5
14051,5.462263,5.376751
14052,5.4221764,5.552842
14053,5.2792625,5
14054,5.0313654,5
14055,5.0019274,5
14056,5.0019274,5
14057,5.0019274,5
14058,5.0030823,5
14059,5.0019274,5
14060,5.0019274,5
14061,5.0019274,5
14062,5.793539,5.7212462
14063,5.0019274,5
14064,5.0019274,5
14065,5.8875966,5.920819
14066,5.0019274,5
14067,5.0000653,5
14068,8.654098,8.356547
14069,5.006608,5
14070,5.0019274,5
14071,5.008708,5
14072,6.8946166,7
14073,6.8946166,6.7212462
14074,5.0771046,5.2006593
14075,5.0019274,5
14076,5.0019274,5
14077,6.356446,6.455932
14078,5.0019274,5
14079,5.0019274,5
14080,5.0019274,5
14081,6.1600733,6.207608
14082,5.002733,5
14083,5.0019274,5
14084,7.1277323,7.19382
14085,5.0019274,5
14086,5.0019274,5
14087,5.0094266,5
14088,5.0019274,5
14089,5.0019274,5
14090,5.0019274,5
14091,5.0019274,5
14092,5.0019274,5
14093,6.7224555,6.79588
14094,5.0019274,5
14095,5.848449,5.8860564
14096,5.002568,5
14097,5.0019274,5
14098,6.3155813,6.3279023
14099,5.0019274,5
14100,5.0019274,5
14101,5.015055,5
14102,6.4333806,6.4436975
14103,5.6231527,5.5850267
14104,5.005566,5
14105,5.0019274,5
14106,5.0019274,5
14107,5.0019274,5
14108,5.0076785,5.026872
14109,5.0019274,5
14110,5.578903,5.5228786
14111,5.0019274,5
14112,5.0019274,5
14113,5.72754,6
14114,6.2925706,6.4089355
14115,8.177152,8.744727
14116,5.0074077,5
14117,5.0019274,5
14118,7.1754084,7.4202166
14119,5.339979,5.376751
14120,5.0098815,5
14121,5.0019274,5
14122,5.926548,6.4089355
14123,5.013355,5
14124,5.0019274,5
14125,5.0019274,5
14126,5.0019274,5
14127,5.0019274,5
14128,5.0019274,5
14129,5.002211,5
14130,5.0185266,5
14131,5.333632,5.552842
14132,5.0019274,5
14133,5.0031304,5
14134,5.0019274,5
14135,6.226531,6.180456
14136,5.0019274,5
14137,5.0019274,5
14138,5.0019274,5
14139,5.0019274,5
14140,6.5899115,6.6777806
14141,5.0019274,5
14142,5.0483603,5
14143,5.0019274,5
14144,5.0019274,5
14145,6.804717,7.036212
14146,5.0019274,5
14147,5.0019274,5
14148,5.342981,5.49485
14149,5.0113616,5
14150,6.600228,6.5850267
14151,5.0019274,5
14152,5.0023355,5
14153,5.0019274,5
14154,5.0019274,5
14155,5.002421,5
14156,5.0019274,5
14157,5.0019274,5
14158,5.0765696,5.6197886
14159,5.007679,5
14160,6.4924965,6.5228786
14161,5.0020447,5
14162,5.0019274,5
14163,6.7355404,6.823909
14164,5.074801,5.2441254
14165,5.009194,5
14166,5.0019274,5
14167,5.0019274,5
14168,5.0019274,5
14169,5.0019274,5
14170,5.0019274,5
14171,5.0019274,5
14172,5.087039,5.3565474
14173,5.0019274,5
14174,5.0019274,5
14175,7.5031934,7.7695513
14176,5.0019274,5
14177,6.444337,6.7212462
14178,5.0019274,5
14179,6.150662,5.8860564
14180,5.0019274,5
14181,5.0019274,5
14182,6.4726186,6.79588
14183,5.0064487,5
14184,5.119107,5
14185,5.0019274,5
14186,5.0019274,5
14187,5.0019274,5
14188,5.0019274,5
14189,5.021914,5.0222764
14190,5.0019274,5
14191,5.0019274,5
14192,5.0019274,5
14193,5.0019274,5
14194,5.0038013,5
14195,5.0019274,5
14196,5.0019274,5
14197,5.002457,5
14198,6.322776,6.5228786
14199,5.051851,5
14200,5.0019274,5
14201,5.0019274,5
14202,5.0019274,5
14203,5.0019274,5
14204,6.051263,6.161151
14205,5.0019274,5
14206,5.342099,5.481486
14207,5.0056405,5
14208,7.2940493,7.309804
14209,5.0136976,5
14210,5.0019274,5
14211,5.002657,5
14212,5.0019274,5
14213,5.0019274,5
14214,5.0765696,5
14215,5.0019274,5
14216,5.0019274,5
14217,8.50436,8.508638
14218,5.3789415,5
14219,6.289302,6.2441254
14220,5.0019274,5
14221,6.3537226,6.537602
14222,5.017512,5
14223,5.0019274,5
14224,6.8808346,6.8860564
14225,5.6210446,5.6575775
14226,5.0019274,5
14227,5.0019274,5
14228,5.003189,5
14229,6.571351,6.6197886
14230,7.2328763,7.5086384
14231,5.0019274,5
14232,5.0019274,5
14233,5.0019274,5
14234,5.0019274,5
14235,5.0019274,5
14236,5.0019274,5
14237,5.0019274,5
14238,5.0029473,5
14239,5.098681,5.5850267
14240,5.0019274,5
14241,5.9408007,6
14242,5.0019274,5
14243,5.0019274,5
14244,5.0019274,5
14245,5.0019274,5
14246,5.0019274,5
14247,6.634225,6.79588
14248,6.4605117,6.4317985
14249,5.0019274,5
14250,6.309131,6.7447276
14251,5.0052333,5
14252,5.0019274,5
14253,5.1058507,5
14254,5.762841,5.8860564
14255,5.0019274,5
14256,5.706359,5.853872
14257,5.0019274,5
14258,7.7488146,8.065501
14259,5.011604,5
14260,5.0019274,5
14261,5.0019274,5
14262,5.0019274,5
14263,5.0019274,5
14264,5.0019274,5
14265,5.00387,5
14266,6.1729026,6.4202166
14267,5.0019274,5
14268,7.516859,7.8860564
14269,5.0019274,5
14270,5.7732286,5.920819
14271,5.0019274,5
14272,5.0019274,5
14273,5.0019274,5
14274,5.0019274,5
14275,5.785509,5.8860564
14276,5.863273,5.49485
14277,6.665002,6.7447276
14278,5.3026433,5.337242
14279,5.0019274,5
14280,6.3085527,6.5086384
14281,5.5763245,5.251812
14282,5.0019274,5
14283,5.0019274,5
14284,5.0019274,5
14285,5.0028157,5
14286,5.0019274,5
14287,5.0054545,5
14288,5.0019274,5
14289,5.0025225,5
14290,5.5853696,5.7212462
14291,5.0019274,5
14292,9.201578,9.721247
14293,6.6852293,6.229148
14294,8.931047,9.275724
14295,5.0019274,5
14296,5.0147805,5
14297,5.847872,6.0457573
14298,5.0019274,5
14299,7.4105053,7.4436975
14300,5.702,5.7447276
14301,5.7840567,6.0132284
14302,6.9887333,7.455932
14303,5.0019274,5
14304,6.308499,6.4089355
14305,5.0019274,5
14306,5.0019274,5
14307,6.4567003,6.455932
14308,5.0019274,5
14309,7.8207874,7.823909
14310,5.0019274,5
14311,5.5236025,5.60206
14312,5.0019274,5
14313,6.6852293,6.21467
14314,5.0019274,5
14315,5.0761504,5.1191864
14316,5.0019274,5
14317,5.0019274,5
14318,5.0019274,5
14319,5.0019274,5
14320,6.1302276,6.180456
14321,5.0019274,5
14322,7.9805713,8.6575775
14323,5.0020757,5
14324,5.0019274,5
14325,5.0019274,5
14326,5.5478373,5.537602
14327,5.0019274,5
14328,5.276864,5.4089355
14329,5.0019274,5
14330,5.008178,5
14331,5.77088,5.958607
14332,7.9631963,8.508638
14333,6.8769283,7
14334,5.0019274,5
14335,5.0019274,5
14336,5.315813,5.481486
14337,5.7727876,5.8860564
14338,5.1222053,5
14339,7.424862,7.49485
14340,5.0019274,5
14341,5.003097,5
14342,7.3758025,7.468521
14343,5.0019274,5
14344,5.0019274,5
14345,5.647709,5.7447276
14346,5.197086,5.30103
14347,5.0019274,5
14348,5.0019274,5
14349,5.005084,5
14350,5.0019274,5
14351,5.714574,5.7695513
14352,5.0019274,5
14353,5.1270895,5.161151
14354,6.219679,6.376751
14355,5.0019274,5
14356,8.280147,9.102373
14357,5.0019274,5
14358,5.0019274,5
14359,5.0019274,5
14360,5.0019274,5
14361,5.0019274,5
14362,5.006294,5
14363,5.0019274,5
14364,5.0047307,5
14365,5.0019274,5
14366,5.002291,5
14367,5.0373697,5.102373
14368,5.755393,5.79588
14369,5.0019274,5
14370,5.0019274,5
14371,5.0019274,5
14372,7.6390095,7.8860564
14373,6.8445854,6.853872
14374,6.9122505,7.7447276
14375,5.0019274,5
14376,5.0019274,5
14377,5.0019274,5
14378,5.0019274,5
14379,5.0021853,5
14380,5.0019274,5
14381,5.0271535,5
14382,5.0019274,5
14383,5.393442,5.5850267
14384,5.0019274,5
14385,5.0019274,5
14386,5.8558044,5.958607
14387,5.434685,5.5686364
14388,6.51267,6.6575775
14389,5.0019274,5
14390,5.0019274,5
14391,7.672677,8
14392,5.752971,6.2006593
14393,5.0019274,5
14394,8.223782,8.275724
14395,7.823319,7.79588
14396,5.0019274,5
14397,5.0019274,5
14398,5.0364265,5
14399,5.0019274,5
14400,8.465361,8.6575775
14401,5.0029473,5
14402,7.0238333,7.236572
14403,5.0019274,5
14404,5.0025315,5
14405,5.789549,5.6197886
14406,5.0019274,5
14407,5.5125756,5.5686364
14408,5.0019274,5
14409,5.0019274,5
14410,5.0019274,5
14411,5.0019274,5
14412,5.0019274,5
14413,5.0033026,5
14414,5.495113,5.4089355
14415,7.979859,8.431798
14416,5.650472,5.69897
14417,5.0019274,5
14418,6.043696,6.920819
14419,5.0019274,5
14420,5.0019274,5
14421,5.0019274,5
14422,6.465045,6.455932
14423,5.0019274,5
14424,5.393268,5.49485
14425,5.0019274,5
14426,5.0019274,5
14427,5.009639,5
14428,5.0019274,5
14429,5.0019274,5
14430,5.003223,5
14431,7.021492,7.69897
14432,5.0019274,5
14433,5.0019274,5
14434,5.2286744,5.69897
14435,5.5193496,5.4436975
14436,5.0019274,5
14437,5.0019274,5
14438,8.659313,9.21467
14439,5.102483,5
14440,5.1811676,5.6382723
14441,5.021143,5.4089355
14442,7.884601,8.207608
14443,5.003338,5
14444,6.4276114,6.481486
14445,5.0019274,5
14446,5.0019274,5
14447,5.0019274,5
14448,5.0019274,5
14449,5.106663,5.30103
14450,5.0019274,5
14451,5.0019274,5
14452,5.0019274,5
14453,5.0200458,5
14454,5.0096045,5
14455,7.422623,7.5086384
14456,5.0050364,5
14457,5.0019274,5
14458,5.0031404,5
14459,6.187893,6.552842
14460,7.757391,7.958607
14461,5.670847,5.823909
14462,7.9882236,8.031517
14463,5.0019274,5
14464,5.0019274,5
14465,5.0019274,5
14466,5.00101,5
14467,7.596282,7.5850267
14468,5.611895,5.69897
14469,5.0019274,5
14470,5.0019274,5
14471,5.0019274,5
14472,5.0019274,5
14473,7.1865554,7.6197886
14474,5.0019274,5
14475,6.3155613,6.5686364
14476,5.035884,5
14477,5.8983173,6.055517
14478,5.010508,5
14479,5.0134807,5
14480,5.0019274,5
14481,5.0019274,5
14482,5.0019274,5
14483,5.0019274,5
14484,5.00231,5
14485,6.392337,5
14486,5.0019274,5
14487,5.0019274,5
14488,5.0019274,5
14489,5.201973,5.207608
14490,5.0019274,5
14491,5.0019274,5
14492,7.9543757,8.180456
14493,5.0019274,5
14494,5.0114603,5
14495,5.0019274,5
14496,5.0019274,5
14497,5.0019274,5
14498,5.0019274,5
14499,5.027459,5
14500,5.0019274,5
14501,5.0019274,5
14502,5.0019274,5
14503,5.906058,5.0222764
14504,5.0019274,5
14505,5.9641724,6.086186
14506,5.8980803,5.920819
14507,5.0019274,5
14508,5.0019274,5
14509,5.136337,5.161151
14510,5.0019274,5
14511,5.0019274,5
14512,5.0019274,5
14513,5.0019274,5
14514,5.0091915,5
14515,5.0019274,5
14516,5.0019274,5
14517,5.0019274,5
14518,5.0019274,5
14519,5.0019274,5
14520,5.0019274,5
14521,5.3911486,5.3565474
14522,7.571173,7.920819
14523,5.871526,5.8860564
14524,5.012269,5
14525,5.0019274,5
14526,5.039635,5
14527,5.003153,5
14528,5.1736465,5
14529,5.0019274,5
14530,5.0254045,5
14531,5.0019274,5
14532,5.0019274,5
14533,5.836136,5.79588
14534,5.0019274,5
14535,5.0019274,5
14536,5.033207,5
14537,5.8018255,5.958607
14538,5.0042176,5
14539,6.3090196,6.4436975
14540,8.050592,8.508638
14541,5.0019274,5
14542,5.0019274,5
14543,5.0019274,5
14544,5.0019274,5
14545,5.5734916,5.5850267
14546,5.0019274,5
14547,6.5502825,6.5686364
14548,5.0019274,5
14549,5.0019274,5
14550,5.0294447,5
14551,5.0065064,5
14552,5.0019274,5
14553,5.0049257,5
14554,5.0019274,5
14555,5.5019307,5.552842
14556,5.0019274,5
14557,5.0019274,5
14558,5.0019274,5
14559,6.1421056,6.275724
14560,6.026443,6.207608
14561,5.0019274,5
14562,7.5430775,7.2596374
14563,5.8454547,5.8860564
14564,5.2625275,5.3565474
14565,5.0019274,5
14566,5.6141863,5.6777806
14567,5.0019274,5
14568,5.0120606,5
14569,6.3731136,6.5686364
14570,8.222157,8.39794
14571,8.197215,8.619789
14572,7.7162547,8
14573,5.256404,5.30103
14574,5.6177316,5.7447276
14575,5.0019274,5
14576,5.0045686,5
14577,5.0019274,5
14578,6.72141,6.853872
14579,5.0019274,5
14580,5.9336576,6.1366773
14581,6.9005284,7.080922
14582,5.0096374,5
14583,7.131271,7.2006593
14584,5.0019274,5
14585,5.0019274,5
14586,5.0040054,5
14587,5.119774,5.69897
14588,6.728608,8.113509
14589,5.364552,5.39794
14590,6.016129,6.154902
14591,5.0019274,5
14592,5.0019274,5
14593,5.0019274,5
14594,5.8273535,5.6197886
14595,5.0019274,5
14596,5.002725,5
14597,5.0126004,5
14598,5.0019274,5
14599,5.0019274,5
14600,5.0019274,5
14601,5.0019274,5
14602,5.0019274,5
14603,5.0517173,5
14604,6.161888,7.468521
14605,5.0019274,5
14606,5.0019274,5
14607,5.783311,5.853872
14608,5.0019274,5
14609,5.0019274,5
14610,5.0019274,5
14611,5.0019274,5
14612,6.661596,6.7212462
14613,5.0019274,5
14614,5.0019274,5
14615,5.0019274,5
14616,5.5650215,5.49485
14617,5.0019274,5
14618,5.0019274,5
14619,5.7862945,5.8860564
14620,5.0019274,5
14621,5.0019274,5
14622,5.0019274,5
14623,5.002388,5
14624,5.002664,5
14625,5.0030313,5
14626,5.3472013,5.6575775
14627,5.0019274,5
14628,7.399165,7.552842
14629,5.156999,5.5086384
14630,5.005667,5
14631,5.0019274,5
14632,5.870826,6.2006593
14633,5.0019274,5
14634,5.0046835,5
14635,5.0019274,5
14636,5.0024633,5
14637,5.0019274,5
14638,6.927122,7.1487417
14639,5.589855,5.8860564
14640,5.0271535,5
14641,5.0019274,5
14642,5.0019274,5
14643,6.5473423,6.537602
14644,5.666451,5.537602
14645,5.0019274,5
14646,5.0019274,5
14647,5.0019274,5
14648,5.0019274,5
14649,5.0019274,5
14650,5.0019274,5
14651,5.0019274,5
14652,5.4216933,5.5086384
14653,5.0038867,5
14654,5.0029855,5
14655,5.0019274,5
14656,6.152048,6.229148
14657,5.0019274,5
14658,6.996519,7.1366773
14659,5.0019274,5
14660,5.0019274,5
14661,5.0019274,5
14662,6.7968054,6.920819
14663,5.0019274,5
14664,5.159242,5
14665,5.0019274,5
14666,5.4057903,5.8860564
14667,5.012965,5
14668,6.4156537,6.6382723
14669,5.444665,5.5228786
14670,5.7629995,5.853872
14671,6.211419,6.309804
14672,5.0019274,5
14673,5.03158,5
14674,5.002364,5
14675,5.0019274,5
14676,5.0019274,5
14677,5.90495,5.920819
14678,5.0021424,5
14679,5.003435,5
14680,5.004502,5
14681,8.398512,8.508638
14682,5.0019274,5
14683,6.91111,7
14684,8.628889,9.537602
14685,5.0019274,5
14686,6.9037905,5.958607
14687,5.0019274,5
14688,5.0019274,5
14689,5.0077868,5
14690,6.2110257,6.3467875
14691,5.0019274,5
14692,5.04333,5
14693,7.309629,7.481486
14694,5.9337616,6.1191864
14695,5.0015373,5
14696,5.002207,5
14697,5.7524476,5.958607
14698,7.2289567,7.7695513
14699,5.0019274,5
14700,5.0019274,5
14701,5.0019274,5
14702,5.0019274,5
14703,5.0019274,5
14704,5.0077596,5
14705,5.0019274,5
14706,5.6675706,5.79588
14707,5.0019274,5
14708,5.0019274,5
14709,5.079304,5.180456
14710,5.0019274,5
14711,5.0019274,5
14712,5.0019274,5
14713,5.0019274,5
14714,7.0245914,7.39794
14715,7.965314,8.142668
14716,6.289337,6.337242
14717,5.0019274,5
14718,5.0057034,5
14719,5.0019274,5
14720,5.002212,5
14721,5.0019274,5
14722,6.716691,6.79588
14723,8.128967,8.619789
14724,5.0019274,5
14725,5.0019274,5
14726,5.0116835,5
14727,5.0019274,5
14728,5.122681,5
14729,5.0033875,5
14730,5.0019274,5
14731,5.0019274,5
14732,5.0019274,5
14733,5.0019274,5
14734,5.378267,5.6575775
14735,5.0019274,5
14736,5.049511,5
14737,5.0019274,5
14738,5.0019274,5
14739,5.0019274,5
14740,6.46484,6.5086384
14741,5.0019274,5
14742,5.005456,5
14743,5.0019274,5
14744,5.0019274,5
14745,5.0019274,5
14746,5.0019274,5
14747,5.0019274,5
14748,6.9122505,6.6197886
14749,5.0019274,5
14750,5.0104184,5
14751,5.000312,5
14752,5.0019274,5
14753,5.6247177,5.7695513
14754,5.0022783,5
14755,5.0019274,5
14756,5.0019274,5
14757,5.0019274,5
14758,5.0019274,5
14759,5.0019274,5
14760,5.0019274,5
14761,5.0019274,5
14762,5.0019274,5
14763,5.0019274,5
14764,5.0019274,5
14765,5.0019274,5
14766,5.0019274,5
14767,5.0019274,5
14768,5.0019274,5
14769,5.0019274,5
14770,5.0019274,5
14771,6.061742,6.102373
14772,5.0019274,5
14773,5.0019274,5
14774,5.9273267,5
14775,5.0019274,5
14776,5.0019274,5
14777,5.0019274,5
14778,5.780309,5.853872
14779,5.0019274,5
14780,5.5252495,5.60206
14781,5.0019274,5
14782,5.0019274,5
14783,5.2147374,5
14784,5.0019274,5
14785,6.3728347,6.4202166
14786,5.0023284,5
14787,6.8767724,6.3467875
14788,5.7846384,6.017729
14789,5.5072017,5.60206
14790,5.0019274,5
14791,5.0019274,5
14792,5.00384,5
14793,5.0019274,5
14794,5.0019274,5
14795,5.0019274,5
14796,5.0019274,5
14797,5.0019274,5
14798,5.0019274,5
14799,6.6320057,6.60206
14800,5.0044565,5
14801,5.0019274,5
14802,5.7131896,5.69897
14803,8.244565,9.376751
14804,5.4827175,6.387216
14805,5.0019274,5
14806,5.4489317,5.552842
14807,5.9171886,5
14808,5.0019274,5
14809,8.003331,8.49485
14810,5.0019274,5
14811,6.229731,6.2839966
14812,5.0019274,5
14813,6.209012,6.0604806
14814,5.0019274,5
14815,5.0019274,5
14816,5.6773286,5.7212462
14817,5.016242,5
14818,5.0019274,5
14819,5.0019274,5
14820,6.340761,6.2596374
14821,5.0019274,5
14822,5.0019274,5
14823,7.4429317,7.60206
14824,5.0019274,5
14825,5.0019274,5
14826,5.0019274,5
14827,5.0019274,5
14828,5.352715,5.3665314
14829,5.006381,5
14830,5.0019274,5
14831,5.0019274,5
14832,5.0019274,5
14833,5.5880966,5.7212462
14834,5.638795,5.7212462
14835,9.240786,10.721247
14836,6.8383446,6.853872
14837,7.875991,9.180456
14838,5.0019274,5
14839,5.0019274,5
14840,7.6144137,7.7212462
14841,5.0019274,5
14842,5.0019274,5
14843,5.0019274,5
14844,5.0019274,5
14845,5.0019274,5
14846,5.0019274,5
14847,5.0019274,5
14848,7.8042326,7.920819
14849,6.621566,6.920819
14850,5.385574,5
14851,5.0019274,5
14852,5.0019274,5
14853,5.002324,5
14854,5.0019274,5
14855,6.0249147,6.251812
14856,6.010294,6.1191864
14857,6.36802,6.552842
14858,5.005613,5
14859,6.5020084,6.481486
14860,5.0019274,5
14861,5.0019274,5
14862,5.0019274,5
14863,5.0124917,5
14864,5.834168,5.853872
14865,5.0019274,5
14866,5.0019274,5
14867,5.5408354,6.161151
14868,5.4444814,5.60206
14869,6.763326,6.79588
14870,6.390975,6.2676063
14871,5.0120373,5
14872,5.0019274,5
14873,5.6451416,7.4202166
14874,5.0019274,5
14875,5.0019274,5
14876,5.0019274,5
14877,5.0019274,5
14878,5.0019274,5
14879,5.0019274,5
14880,5.8267174,5.920819
